od_id,variant_id,pipeline_mode,pipeline_version,seed,trip_length_bin,origin_lat,origin_lon,destination_lat,destination_lon,straight_line_km,profile_id,corpus_group,corpus_kind,cohort_label,hard_case,od_ambiguity_index,observed_ambiguity_index,od_candidate_path_count,od_corridor_family_count,od_ambiguity_confidence,od_ambiguity_source_count,od_ambiguity_source_mix,od_ambiguity_source_mix_count,od_ambiguity_source_entropy,od_ambiguity_support_ratio,od_ambiguity_prior_strength,od_ambiguity_family_density,od_ambiguity_margin_pressure,od_ambiguity_spread_pressure,od_ambiguity_toll_instability,od_objective_spread,od_nominal_margin_proxy,od_toll_disagreement_rate,od_engine_disagreement_prior,od_hard_case_prior,ambiguity_prior_sample_count,ambiguity_prior_support_count,row_override_count,ambiguity_budget_band,ambiguity_budget_prior,ambiguity_budget_prior_gap,budget_prior_exceeds_raw,effective_request_config_json,route_id,route_source,candidate_count_display,candidate_count_raw,refined_count,frontier_count,iteration_count,search_budget,evidence_budget,search_budget_used,evidence_budget_used,certificate_threshold,certificate,certified,selected_distance_km,refinement_selection_policy,refinement_selected_candidate_count,refinement_selected_candidate_ids_json,selected_duration_s,selected_monetary_cost,selected_emissions_kg,selected_p95_duration_s,selected_cvar95_duration_s,osrm_method,osrm_distance_km,osrm_duration_s,osrm_monetary_cost,osrm_emissions_kg,ors_method,ors_provider_mode,ors_distance_km,ors_duration_s,ors_monetary_cost,ors_emissions_kg,delta_vs_osrm_distance_km,delta_vs_osrm_duration_s,delta_vs_osrm_monetary_cost,delta_vs_osrm_emissions_kg,delta_vs_ors_distance_km,delta_vs_ors_duration_s,delta_vs_ors_monetary_cost,delta_vs_ors_emissions_kg,dominates_osrm,dominates_ors,dominates_v0,dominates_best_baseline,weighted_win_osrm,weighted_win_ors,weighted_win_v0,weighted_win_best_baseline,weighted_margin_vs_osrm,weighted_margin_vs_ors,weighted_margin_vs_v0,weighted_margin_vs_best_baseline,balanced_win_osrm,balanced_win_ors,balanced_win_v0,balanced_win_best_baseline,best_baseline_provider,balanced_gain_vs_osrm_score,balanced_gain_vs_ors_score,robust_win_osrm,robust_win_ors,frontier_hypervolume,frontier_coverage_osrm,frontier_coverage_ors,frontier_epsilon_osrm,frontier_epsilon_ors,frontier_spread,frontier_crowding_mean,frontier_diversity_index,frontier_entropy,time_to_best_iteration,action_efficiency,refine_cost_prediction_error_deprecated,refine_cost_mape,refine_cost_sample_count,refine_cost_positive_sample_count,refine_cost_zero_observed_count,refine_cost_mae_ms,refine_cost_rank_correlation,nominal_winner_margin,near_tie_mass,certificate_margin,certificate_runner_up_gap,fragility_entropy,competitor_turnover_rate,dccs_dc_yield,dccs_challenger_hit_rate,dccs_frontier_gain_per_refinement,dccs_decision_flips,dccs_score_label_correlation,dccs_frontier_recall_at_budget,dccs_corridor_family_recall,refc_world_count,refc_active_family_count,refc_unique_world_count,refc_world_reuse_rate,refc_hard_stress_pack_count,refc_stress_world_fraction,requested_cert_world_count,effective_cert_world_count,world_count_policy,world_count_efficiency,initial_refc_top_fragility_family,initial_refc_top_refresh_family,initial_refc_top_vor,initial_refc_vor_gap,final_refc_top_fragility_family,final_refc_top_refresh_family,final_refc_top_vor,final_refc_vor_gap,initial_winner_fragility_mass,final_winner_fragility_mass,initial_winner_fragility_nonzero,winner_fragility_nonzero,initial_refc_top_vor_positive,refc_top_vor_positive,refresh_signal_persistent,refresh_first_productive,refresh_resolution_honest,refresh_resolution_reason,refc_top_fragility_family,refc_top_refresh_family,refc_top_vor,refc_vor_gap,certificate_winner_route_id,top_refresh_gain,top_fragility_mass,competitor_pressure,selector_certificate_disagreement,refc_top_competitor_route_id,voi_stop_reason,voi_best_rejected_action,voi_best_rejected_q,voi_action_count,voi_refine_action_count,voi_refresh_action_count,voi_resample_action_count,voi_productive_action_count,voi_nonproductive_action_count,productive_voi_action_rate,voi_controller_engaged,controller_stress_row,nontrivial_frontier,search_budget_utilization,evidence_budget_utilization,initial_certificate,initial_certificate_stop,unnecessary_voi_refine,time_to_certification_ms,controller_shortcut,voi_stop_after_certification,certificate_selective,preemptive_comparator_seeded,preemptive_comparator_candidate_count,preemptive_comparator_source_count,selected_from_preemptive_comparator_seed,comparator_independent,strict_failure_eliminated,voi_realized_certificate_lift,voi_realized_frontier_gain,voi_realized_runtime_delta_ms,weighted_margin_gain_vs_v0,balanced_gain_delta_vs_v0_score,duration_gain_vs_v0_s,monetary_gain_vs_v0,emissions_gain_vs_v0_kg,frontier_hypervolume_gain_vs_v0,certificate_lift_vs_v0,certificate_availability_gain_vs_v0,ors_baseline_policy,ors_asset_manifest_hash,ors_asset_recorded_at,ors_asset_freshness_status,ors_graph_identity_status,ors_engine_image,ors_graph_build_date,ors_graph_osm_date,ors_graph_file_count,ors_graph_total_bytes,ors_graph_listing_digest,runtime_ms,algorithm_runtime_ms,baseline_acquisition_runtime_ms,baseline_runtime_share,runtime_ratio_vs_osrm,runtime_ratio_vs_ors,algorithm_runtime_ratio_vs_osrm,algorithm_runtime_ratio_vs_ors,runtime_gap_vs_osrm_ms,runtime_gap_vs_ors_ms,algorithm_runtime_gap_vs_osrm_ms,algorithm_runtime_gap_vs_ors_ms,row_local_warmup_ms,warmup_amortized_ms,warmup_overhead_share,global_startup_overhead_ms,global_startup_share_of_algorithm,runtime_per_refined_candidate_ms,runtime_per_frontier_member_ms,memory_per_refined_candidate_mb,quality_per_second,route_improvement_per_second,frontier_gain_per_ms,certificate_gain_per_world,controller_cost_per_certificate_point,cache_reuse_ratio,baseline_identity_verified,ambiguity_alignment,ambiguity_prior_gap,ambiguity_prior_overtrigger,controller_activation_on_high_ambiguity,preflight_and_warmup_ms,stage_option_build_ms,option_build_reuse_rate,option_build_cache_hits,option_build_rebuild_count,option_build_cache_hit_rate,option_build_cache_savings_ms_per_row,search_completeness_score,search_completeness_gap,prior_support_strength,pending_challenger_mass,best_pending_flip_probability,corridor_family_recall,frontier_recall_at_budget,credible_search_uncertainty,credible_evidence_uncertainty,supported_hard_case,evidence_first_engagement,evidence_only_engagement,first_controller_action_kind,voi_dccs_cache_hits,voi_dccs_cache_misses,voi_dccs_cache_hit_rate,ambiguity_absolute_error,supported_ambiguity_alignment,realized_diversity_collapse,realized_diversity_collapse_reason,realized_raw_corridor_family_count,realized_refined_corridor_family_count,supplemental_challenger_activated,supplemental_challenger_source_count,supplemental_challenger_candidate_count,supplemental_challenger_selected_count,supplemental_challenger_budget_used,selected_candidate_source_label,selected_candidate_source_engine,selected_candidate_source_stage,selected_from_supplemental_rescue,selected_from_comparator_engine,controller_value_per_second,backend_ready_wait_ms,backend_ready_probe_ms,route_graph_warmup_elapsed_ms,preflight_ms,process_rss_mb,process_vms_mb,route_cache_hits,route_cache_misses,route_cache_hit_rate,graph_k_raw_cache_hit,graph_low_ambiguity_fast_path,graph_supported_ambiguity_fast_fallback,route_state_cache_hits,route_state_cache_misses,route_state_cache_hit_rate,refc_shortcut_used,refc_cache_hits,route_request_ms,baseline_osrm_ms,baseline_ors_ms,stage_dccs_ms,stage_k_raw_ms,stage_k_raw_graph_search_initial_ms,stage_k_raw_graph_search_retry_ms,stage_k_raw_graph_search_rescue_ms,stage_k_raw_graph_search_supplemental_ms,stage_k_raw_osrm_fallback_ms,stage_refc_ms,stage_voi_ms,stage_pareto_ms,stage_refinement_ms,stage_supplemental_rescue_ms,stage_preemptive_comparator_seed_ms,ors_snapshot_mode,ors_snapshot_used,ors_snapshot_recorded_at,ors_snapshot_request_hash,ors_snapshot_response_hash,ors_snapshot_provider_mode,artifact_complete,artifact_status,artifact_missing,evidence_policy,route_evidence_ok,route_evidence_status,route_evidence_issues,failure_reason,artifact_run_id,manifest_endpoint,artifacts_endpoint
manchester_liverpool,A,dccs,thesis-script-v3,20260320,30-100 km,53.4808,-2.2426,53.4084,-2.9916,50.253309,ambiguity_longhaul_a,ambiguity,,ambiguity,False,0.172,0.0,1,1,0.964,3,"{""historical_results_bootstrap"":8,""repo_local_geometry_backfill"":4,""routing_graph_probe"":1}",3,0.78166,0.72632,0.172,1.0,0.0,0.16,0.0,0.16,1.0,0.0,0.306976,0.30177,8,4,0,medium,0.172,0.0,False,"{""ambiguity_budget_band"":""medium"",""ambiguity_budget_prior"":0.172,""ambiguity_schedule_reason"":{""corridor_count"":1,""engine_disagreement_prior"":0.306976,""hard_case_prior"":0.30177,""objective_spread"":0.16,""path_count"":1},""certificate_threshold"":0.8,""corpus_group"":""ambiguity"",""departure_time_utc"":null,""evidence_budget"":2,""max_alternatives"":8,""optimization_mode"":""expected_value"",""profile_id"":""ambiguity_longhaul_a"",""row_override_count"":0,""row_override_keys"":[],""scenario_mode"":""no_sharing"",""search_budget"":3,""stochastic"":{""enabled"":false,""samples"":25,""seed"":20260320},""tau_stop"":0.02,""weather"":{""enabled"":false,""intensity"":1.0,""profile"":""clear""},""weights"":{""co2"":1.0,""money"":1.0,""time"":1.0},""world_count"":64}",route_0,dccs,6,6,3,1,0,3,2,3,0,0.8,,False,54.852,dccs,3,"[""7c27848e59cdbdbe713a4bce4665713c411c62a5""]",4111.99,59.84,84.867,,,osrm_engine_baseline,54.853,4261.05,75.43,236.82,ors_local_engine_baseline,local_service,55.439,5854.36,82.32,154.679,-0.001,-149.06,-15.59,-151.953,-0.587,-1742.37,-22.48,-69.812,True,True,True,True,True,True,True,True,3.0,3.0,3.0,3.0,True,True,True,True,osrm,0.294434,0.340678,,,8865383.08218,1.0,1.0,-15.59,-22.48,0.0,0.0,0.0,0.0,,0.0,,,3,0,3,87.403094,,1.0,0.0,,,,,1.0,0.666667,0.666667,3,1.0,1.0,1.0,0,0,0,nan,0,nan,0,0,,,,,,,,,,,,,False,False,False,False,,,,not_refresh_first,,,,,,,,,False,,,,nan,0,0,0,0,,,,False,False,False,1.0,0.0,,,,,,,,False,0,0,False,True,False,,,,3.0,0.280079,1696.37,22.81,31.74,8680540.213745,,False,engine_shortest_path,6bbc27f2cff7983598de1ee9fe5272c67b4b3fab6c732dd696d909151261d063,2026-03-26T23:04:06.288284+00:00,graph_identity_verified,graph_identity_verified,openrouteservice/openrouteservice:v9.7.1,2026-03-22T16:39:30+0000,2026-02-23T21:21:28+0000,13,937462451,df093f604faca8404180ad2bec2b4a61d82e4bc59745bf214c8a58ab63f0e5e7,32421.746,30226.426,2195.32,0.067711,28.156586,31.060072,26.250066,28.956953,31270.266,31377.906,29074.946,29182.586,,13777.495625,,440879.86,14.585908,10075.475333,30226.426,6010.329427,0.054496,0.099251,0.0,,,,True,0.828,0.172,False,,440879.86,9826.94,0.0,0,1,0.0,0.0,,,,,,,,,,False,,,,,,,0.172,0.733784,False,,1,6,False,0,0,0,0,,,,False,False,0.0,217529.19,1350.67,222000.0,0.0,18030.988281,24907.078125,0,0,,False,False,True,0,1,0.0,False,0,30226.426,1151.48,1043.84,14.4,11.48,0.0,0.0,0.0,0.0,1118.16,,,2.03,31.48,,,off,False,,,,local_service,True,ok,[],no_synthetic_no_proxy_no_fallback,True,ok,[],,1a65993f-96f0-4889-a782-22cb88bb1fcd,/runs/1a65993f-96f0-4889-a782-22cb88bb1fcd/manifest,/runs/1a65993f-96f0-4889-a782-22cb88bb1fcd/artifacts
manchester_liverpool,B,dccs_refc,thesis-script-v3,20260320,30-100 km,53.4808,-2.2426,53.4084,-2.9916,50.253309,ambiguity_longhaul_a,ambiguity,,ambiguity,False,0.172,0.0,1,1,0.964,3,"{""historical_results_bootstrap"":8,""repo_local_geometry_backfill"":4,""routing_graph_probe"":1}",3,0.78166,0.72632,0.172,1.0,0.0,0.16,0.0,0.16,1.0,0.0,0.306976,0.30177,8,4,0,medium,0.172,0.0,False,"{""ambiguity_budget_band"":""medium"",""ambiguity_budget_prior"":0.172,""ambiguity_schedule_reason"":{""corridor_count"":1,""engine_disagreement_prior"":0.306976,""hard_case_prior"":0.30177,""objective_spread"":0.16,""path_count"":1},""certificate_threshold"":0.8,""corpus_group"":""ambiguity"",""departure_time_utc"":null,""evidence_budget"":2,""max_alternatives"":8,""optimization_mode"":""expected_value"",""profile_id"":""ambiguity_longhaul_a"",""row_override_count"":0,""row_override_keys"":[],""scenario_mode"":""no_sharing"",""search_budget"":3,""stochastic"":{""enabled"":false,""samples"":25,""seed"":20260320},""tau_stop"":0.02,""weather"":{""enabled"":false,""intensity"":1.0,""profile"":""clear""},""weights"":{""co2"":1.0,""money"":1.0,""time"":1.0},""world_count"":64}",route_0,dccs_refc,6,6,3,1,0,3,2,3,0,0.8,1.0,True,54.852,dccs,3,"[""7c27848e59cdbdbe713a4bce4665713c411c62a5""]",4111.99,59.84,84.867,,,osrm_engine_baseline,54.853,4261.05,75.43,236.82,ors_local_engine_baseline,local_service,55.439,5854.36,82.32,154.679,-0.001,-149.06,-15.59,-151.953,-0.587,-1742.37,-22.48,-69.812,True,True,True,True,True,True,True,True,3.0,3.0,3.0,3.0,True,True,True,True,osrm,0.294434,0.340678,,,8865383.08218,1.0,1.0,-15.59,-22.48,0.0,0.0,0.0,0.0,,0.066667,,,3,0,3,87.403094,,1.0,0.0,0.2,1.0,,,1.0,0.666667,0.666667,3,1.0,1.0,1.0,1,6,1,0.0,0,nan,1,1,single_frontier_shortcut,1.0,,,,,,,,,,,False,False,False,False,,,,not_refresh_first,,,,,route_0,,,,False,,,,nan,0,0,0,0,,,,False,False,False,1.0,0.0,,,,,,,False,False,0,0,False,True,False,,,,3.0,0.280079,1696.37,22.81,31.74,8680540.213745,,True,engine_shortest_path,6bbc27f2cff7983598de1ee9fe5272c67b4b3fab6c732dd696d909151261d063,2026-03-26T23:04:06.288284+00:00,graph_identity_verified,graph_identity_verified,openrouteservice/openrouteservice:v9.7.1,2026-03-22T16:39:30+0000,2026-02-23T21:21:28+0000,13,937462451,df093f604faca8404180ad2bec2b4a61d82e4bc59745bf214c8a58ab63f0e5e7,3502.259,1306.939,2195.32,0.62683,3.041528,3.355168,1.135008,1.252049,2350.779,2458.419,155.459,263.099,,13777.495625,,440879.86,337.337749,435.646333,1306.939,6011.773437,1.260363,2.29544,0.0,0.2,,0.0,True,0.828,0.172,False,,440879.86,33.38,0.0,0,1,0.0,0.0,,,,,,,,,,False,,,,,,,0.172,0.733784,False,,1,6,False,0,0,0,0,,,,False,False,0.05101,217529.19,1350.67,222000.0,0.0,18035.320312,24907.996094,0,0,,True,False,True,0,1,0.0,True,0,1306.939,1151.48,1043.84,1.46,0.34,0.0,0.0,0.0,0.0,0.0,0.96,,0.16,25.85,,,off,False,,,,local_service,True,ok,[],no_synthetic_no_proxy_no_fallback,True,ok,[],,14eabba5-d48a-4797-a23c-073f3cb7b087,/runs/14eabba5-d48a-4797-a23c-073f3cb7b087/manifest,/runs/14eabba5-d48a-4797-a23c-073f3cb7b087/artifacts
manchester_liverpool,C,voi,thesis-script-v3,20260320,30-100 km,53.4808,-2.2426,53.4084,-2.9916,50.253309,ambiguity_longhaul_a,ambiguity,,ambiguity,False,0.172,0.0,1,1,0.964,3,"{""historical_results_bootstrap"":8,""repo_local_geometry_backfill"":4,""routing_graph_probe"":1}",3,0.78166,0.72632,0.172,1.0,0.0,0.16,0.0,0.16,1.0,0.0,0.306976,0.30177,8,4,0,medium,0.172,0.0,False,"{""ambiguity_budget_band"":""medium"",""ambiguity_budget_prior"":0.172,""ambiguity_schedule_reason"":{""corridor_count"":1,""engine_disagreement_prior"":0.306976,""hard_case_prior"":0.30177,""objective_spread"":0.16,""path_count"":1},""certificate_threshold"":0.8,""corpus_group"":""ambiguity"",""departure_time_utc"":null,""evidence_budget"":2,""max_alternatives"":8,""optimization_mode"":""expected_value"",""profile_id"":""ambiguity_longhaul_a"",""row_override_count"":0,""row_override_keys"":[],""scenario_mode"":""no_sharing"",""search_budget"":3,""stochastic"":{""enabled"":false,""samples"":25,""seed"":20260320},""tau_stop"":0.02,""weather"":{""enabled"":false,""intensity"":1.0,""profile"":""clear""},""weights"":{""co2"":1.0,""money"":1.0,""time"":1.0},""world_count"":64}",route_0,voi,6,6,3,1,0,3,2,3,0,0.8,1.0,True,54.852,dccs,3,"[""7c27848e59cdbdbe713a4bce4665713c411c62a5""]",4111.99,59.84,84.867,,,osrm_engine_baseline,54.853,4261.05,75.43,236.82,ors_local_engine_baseline,local_service,55.439,5854.36,82.32,154.679,-0.001,-149.06,-15.59,-151.953,-0.587,-1742.37,-22.48,-69.812,True,True,True,True,True,True,True,True,3.0,3.0,3.0,3.0,True,True,True,True,osrm,0.294434,0.340678,,,8865383.08218,1.0,1.0,-15.59,-22.48,0.0,0.0,0.0,0.0,,0.066667,,,3,0,3,87.403094,,1.0,0.0,0.2,1.0,,,1.0,0.666667,0.666667,3,1.0,1.0,1.0,1,6,1,0.0,0,nan,1,1,single_frontier_shortcut,1.0,,,,,,,,,,,False,False,False,False,,,,not_refresh_first,,,,,route_0,0.0,0.0,0.0,False,,certified,,nan,0,0,0,0,0,0,,False,False,False,1.0,0.0,1.0,True,False,0.0,True,True,False,False,0,0,False,True,False,0.0,0.0,-197.918,3.0,0.280079,1696.37,22.81,31.74,8680540.213745,,True,engine_shortest_path,6bbc27f2cff7983598de1ee9fe5272c67b4b3fab6c732dd696d909151261d063,2026-03-26T23:04:06.288284+00:00,graph_identity_verified,graph_identity_verified,openrouteservice/openrouteservice:v9.7.1,2026-03-22T16:39:30+0000,2026-02-23T21:21:28+0000,13,937462451,df093f604faca8404180ad2bec2b4a61d82e4bc59745bf214c8a58ab63f0e5e7,3465.983,1270.663,2195.32,0.63339,3.010024,3.320416,1.103504,1.217297,2314.503,2422.143,119.183,226.823,,13777.495625,,440879.86,346.968362,423.554333,1270.663,6012.302083,1.296345,2.360972,0.0,0.2,,0.0,True,0.828,0.172,False,,440879.86,36.53,0.0,0,1,0.0,0.0,0.517634,0.322366,0.291274,0.558412,0.994629,0.0,0.0,False,False,False,False,False,,0,1,0.0,0.172,0.733784,False,,1,6,False,0,0,0,0,,,,False,False,0.052466,217529.19,1350.67,222000.0,0.0,18036.90625,24908.78125,0,0,,True,False,True,0,1,0.0,True,0,1270.663,1151.48,1043.84,2.02,0.21,0.0,0.0,0.0,0.0,0.0,0.4,12.33,0.14,19.36,,,off,False,,,,local_service,True,ok,[],no_synthetic_no_proxy_no_fallback,True,ok,[],,2b7d9596-6adc-43db-ac18-f25cbc1fb3e2,/runs/2b7d9596-6adc-43db-ac18-f25cbc1fb3e2/manifest,/runs/2b7d9596-6adc-43db-ac18-f25cbc1fb3e2/artifacts
manchester_liverpool,V0,legacy,thesis-script-v3,20260320,30-100 km,53.4808,-2.2426,53.4084,-2.9916,50.253309,ambiguity_longhaul_a,ambiguity,,ambiguity,False,0.172,0.0,1,1,0.964,3,"{""historical_results_bootstrap"":8,""repo_local_geometry_backfill"":4,""routing_graph_probe"":1}",3,0.78166,0.72632,0.172,1.0,0.0,0.16,0.0,0.16,1.0,0.0,0.306976,0.30177,8,4,0,medium,0.172,0.0,False,"{""ambiguity_budget_band"":""medium"",""ambiguity_budget_prior"":0.172,""ambiguity_schedule_reason"":{""corridor_count"":1,""engine_disagreement_prior"":0.306976,""hard_case_prior"":0.30177,""objective_spread"":0.16,""path_count"":1},""certificate_threshold"":0.8,""corpus_group"":""ambiguity"",""departure_time_utc"":null,""evidence_budget"":2,""max_alternatives"":8,""optimization_mode"":""expected_value"",""profile_id"":""ambiguity_longhaul_a"",""row_override_count"":0,""row_override_keys"":[],""scenario_mode"":""no_sharing"",""search_budget"":3,""stochastic"":{""enabled"":false,""samples"":25,""seed"":20260320},""tau_stop"":0.02,""weather"":{""enabled"":false,""intensity"":1.0,""profile"":""clear""},""weights"":{""co2"":1.0,""money"":1.0,""time"":1.0},""world_count"":64}",route_1,legacy,3,3,0,1,0,3,2,0,0,0.8,,,73.003,corridor_uniform,3,"[""af14db25fe1d815acebf4ac48bd05711b2a5f5a5"", ""legacy_fallback_002"", ""legacy_fallback_003""]",5808.36,82.65,116.607,,,osrm_engine_baseline,54.853,4261.05,75.43,236.82,ors_local_engine_baseline,local_service,55.439,5854.36,82.32,154.679,18.15,1547.31,7.22,-120.213,17.564,-46.0,0.33,-38.072,False,False,False,False,False,True,False,False,-1.0,1.0,0.0,0.0,True,True,False,True,osrm,0.016256,0.083328,,,184842.868435,0.0,0.0,1547.31,0.33,0.0,0.0,0.0,0.0,,,,,0,0,0,,,1.0,0.0,,,,,,,,,,,,0,0,0,,0,,0,0,,,,,,,,,,,,,False,False,False,False,,,,not_refresh_first,,,,,,,,,False,,,,,0,0,0,0,,,,False,False,False,0.0,0.0,,,,,,,,False,0,0,False,True,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,engine_shortest_path,6bbc27f2cff7983598de1ee9fe5272c67b4b3fab6c732dd696d909151261d063,2026-03-26T23:04:06.288284+00:00,graph_identity_verified,graph_identity_verified,openrouteservice/openrouteservice:v9.7.1,2026-03-22T16:39:30+0000,2026-02-23T21:21:28+0000,13,937462451,df093f604faca8404180ad2bec2b4a61d82e4bc59745bf214c8a58ab63f0e5e7,3663.901,1468.581,2195.32,0.599176,3.181906,3.510022,1.275386,1.406902,2512.421,2620.061,317.101,424.741,,13777.495625,,440879.86,300.208065,,1468.581,,0.005535,0.0,0.0,,,0.0,True,0.828,0.172,False,,441739.0,,0.0,0,0,,,,,,,,,,,,False,,,,,,,0.172,0.733784,False,,0,0,False,0,0,0,0,,,,False,False,,217529.19,1350.67,222000.0,859.14,18039.320312,24909.660156,0,1,0.0,False,False,False,0,0,,False,0,1468.581,1151.48,1043.84,,0.0,0.0,0.0,0.0,0.0,,,,,,,,off,False,,,,local_service,True,ok,[],no_synthetic_no_proxy_no_fallback,True,ok,[],,f7060c8f-ae69-4eaf-91c7-ec1b34976ffd,/runs/f7060c8f-ae69-4eaf-91c7-ec1b34976ffd/manifest,/runs/f7060c8f-ae69-4eaf-91c7-ec1b34976ffd/artifacts
cardiff_bristol,A,dccs,thesis-script-v3,20260320,30-100 km,51.4816,-3.1791,51.4545,-2.5879,41.062429,ambiguity_shorthaul_b,ambiguity,,ambiguity,False,0.420932,0.0,10,3,0.914,2,"{""historical_results_bootstrap"":8,""routing_graph_probe"":3}",2,0.845351,0.587187,0.420932,0.3,0.989546,0.5,0.0,0.5,0.010454,,0.701919,0.692693,8,4,0,high,0.453718,0.032786,True,"{""ambiguity_budget_band"":""high"",""ambiguity_budget_prior"":0.453718,""ambiguity_schedule_reason"":{""corridor_count"":3,""engine_disagreement_prior"":0.701919,""hard_case_prior"":0.692693,""objective_spread"":0.5,""path_count"":10},""certificate_threshold"":0.8,""corpus_group"":""ambiguity"",""departure_time_utc"":null,""evidence_budget"":2,""max_alternatives"":8,""optimization_mode"":""expected_value"",""profile_id"":""ambiguity_shorthaul_b"",""row_override_count"":0,""row_override_keys"":[],""scenario_mode"":""no_sharing"",""search_budget"":6,""stochastic"":{""enabled"":false,""samples"":25,""seed"":20260321},""tau_stop"":0.02,""weather"":{""enabled"":false,""intensity"":1.0,""profile"":""clear""},""weights"":{""co2"":1.0,""money"":1.0,""time"":1.0},""world_count"":96}",route_0,dccs,6,10,6,1,0,6,2,6,0,0.8,,False,69.854,dccs,6,"[""e2d5d4e3678616c47950469728460cee5fc38d44""]",5162.25,74.88,106.123,,,osrm_engine_baseline,69.854,5275.63,92.73,281.748,ors_local_engine_baseline,local_service,70.942,6810.7,97.3,197.679,0.0,-113.38,-17.85,-175.625,-1.088,-1648.45,-22.42,-91.556,True,True,False,True,True,True,False,True,3.0,3.0,0.0,3.0,True,True,False,True,osrm,0.279109,0.311872,,,10295588.692283,1.0,1.0,-17.85,-22.42,0.0,0.0,0.0,0.0,,0.0,,,6,0,6,117.086448,,1.0,0.0,,,,,1.0,0.833333,0.833333,6,-0.111111,1.0,1.0,0,0,0,nan,0,nan,0,0,,,,,,,,,,,,,False,False,False,False,,,,not_refresh_first,,,,,,,,,False,,,,nan,0,0,0,0,,,,False,False,False,1.0,0.0,,,,,,,,False,0,0,False,True,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,False,engine_shortest_path,6bbc27f2cff7983598de1ee9fe5272c67b4b3fab6c732dd696d909151261d063,2026-03-26T23:04:42.140826+00:00,graph_identity_verified,graph_identity_verified,openrouteservice/openrouteservice:v9.7.1,2026-03-22T16:39:30+0000,2026-02-23T21:21:28+0000,13,937462451,df093f604faca8404180ad2bec2b4a61d82e4bc59745bf214c8a58ab63f0e5e7,187764.826,186702.156,1062.67,0.00566,223.210682,847.811559,221.947404,843.013302,186923.626,187543.356,185860.956,186480.686,,13777.495625,,440879.86,2.361407,31117.026,186702.156,2882.287109,0.008782,0.016068,0.0,,,0.0,True,0.546282,0.453718,True,,440879.86,14011.67,0.0,0,1,0.0,0.0,,,,,,,,,,False,,,,,,,0.453718,0.416548,False,,1,10,False,0,0,0,0,,,,False,False,0.0,217529.19,1350.67,222000.0,0.0,17293.722656,25389.394531,0,1,0.0,False,False,False,0,1,0.0,False,0,186702.156,841.2,221.47,8.24,168618.19,106436.92,55228.77,6921.9,0.0,1360.8,,,0.49,89.82,,,off,False,,,,local_service,True,ok,[],no_synthetic_no_proxy_no_fallback,True,ok,[],,5448c381-d523-4b0d-9218-76f373851b85,/runs/5448c381-d523-4b0d-9218-76f373851b85/manifest,/runs/5448c381-d523-4b0d-9218-76f373851b85/artifacts
