route_id,selected,distance_km,duration_s,monetary_cost,emissions_kg
route_0,True,190.021,11825.94,198.08,289.413
route_10,False,292.202,18141.2,302.75,442.04
route_8,False,265.135,17232.52,275.07,398.05
