region,road_bucket,day_kind,minute,multiplier,as_of_utc
east_midlands,mixed,holiday,0,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,15,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,30,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,45,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,60,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,75,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,90,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,105,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,120,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,135,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,150,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,165,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,180,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,195,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,210,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,225,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,240,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,255,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,270,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,285,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,300,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,315,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,330,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,345,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,360,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,375,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,390,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,405,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,420,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,435,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,450,0.912777,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,465,0.887622,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,480,0.887622,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,495,0.887622,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,510,0.869212,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,525,0.869212,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,540,0.869212,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,555,0.869212,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,570,0.869212,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,585,0.883805,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,600,0.883805,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,615,0.883805,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,630,0.873404,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,645,0.873404,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,660,0.873404,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,675,0.873404,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,690,0.901275,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,705,0.901275,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,720,0.901275,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,735,0.901275,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,750,0.911025,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,765,0.911025,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,780,0.911025,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,795,0.911025,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,810,0.911025,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,825,0.921048,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,840,0.921048,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,855,0.921048,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,870,0.958017,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,885,0.958017,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,900,0.958017,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,915,0.958017,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,930,0.960809,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,945,0.960809,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,960,0.960809,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,975,0.960809,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,990,0.960809,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1005,0.977151,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1020,0.977151,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1035,0.977151,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1050,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1065,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1080,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1095,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1110,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1125,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1140,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1155,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1170,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1185,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1200,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1215,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1230,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1245,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1260,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1275,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1290,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1305,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1320,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1335,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1350,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1365,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1380,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1395,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1410,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,holiday,1425,0.984305,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,0,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,15,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,30,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,45,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,60,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,75,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,90,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,105,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,120,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,135,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,150,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,165,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,180,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,195,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,210,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,225,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,240,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,255,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,270,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,285,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,300,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,315,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,330,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,345,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,360,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,375,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,390,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,405,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,420,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,435,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,450,1.025631,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,465,0.958182,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,480,0.958182,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,495,0.958182,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,510,0.938906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,525,0.938906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,540,0.938906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,555,0.938906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,570,0.938906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,585,0.931849,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,600,0.931849,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,615,0.931849,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,630,0.907090,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,645,0.907090,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,660,0.907090,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,675,0.907090,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,690,0.940391,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,705,0.940391,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,720,0.940391,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,735,0.940391,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,750,0.954147,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,765,0.954147,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,780,0.954147,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,795,0.954147,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,810,0.954147,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,825,0.987831,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,840,0.987831,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,855,0.987831,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,870,1.010607,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,885,1.010607,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,900,1.010607,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,915,1.010607,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,930,1.042096,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,945,1.042096,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,960,1.042096,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,975,1.042096,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,990,1.042096,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1005,1.065074,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1020,1.065074,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1035,1.065074,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1050,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1065,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1080,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1095,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1110,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1125,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1140,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1155,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1170,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1185,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1200,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1215,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1230,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1245,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1260,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1275,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1290,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1305,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1320,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1335,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1350,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1365,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1380,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1395,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1410,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekday,1425,1.023906,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,0,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,15,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,30,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,45,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,60,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,75,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,90,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,105,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,120,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,135,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,150,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,165,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,180,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,195,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,210,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,225,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,240,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,255,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,270,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,285,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,300,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,315,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,330,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,345,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,360,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,375,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,390,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,405,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,420,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,435,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,450,0.923068,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,465,0.862364,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,480,0.862364,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,495,0.862364,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,510,0.845016,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,525,0.845016,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,540,0.845016,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,555,0.845016,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,570,0.845016,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,585,0.838664,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,600,0.838664,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,615,0.838664,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,630,0.816381,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,645,0.816381,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,660,0.816381,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,675,0.816381,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,690,0.846352,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,705,0.846352,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,720,0.846352,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,735,0.846352,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,750,0.858732,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,765,0.858732,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,780,0.858732,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,795,0.858732,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,810,0.858732,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,825,0.889047,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,840,0.889047,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,855,0.889047,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,870,0.909547,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,885,0.909547,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,900,0.909547,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,915,0.909547,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,930,0.937886,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,945,0.937886,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,960,0.937886,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,975,0.937886,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,990,0.937886,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1005,0.958567,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1020,0.958567,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1035,0.958567,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1050,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1065,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1080,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1095,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1110,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1125,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1140,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1155,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1170,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1185,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1200,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1215,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1230,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1245,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1260,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1275,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1290,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1305,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1320,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1335,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1350,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1365,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1380,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1395,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1410,0.921515,2026-03-04T14:57:22Z
east_midlands,mixed,weekend,1425,0.921515,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,0,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,15,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,30,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,45,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,60,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,75,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,90,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,105,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,120,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,135,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,150,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,165,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,180,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,195,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,210,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,225,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,240,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,255,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,270,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,285,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,300,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,315,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,330,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,345,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,360,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,375,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,390,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,405,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,420,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,435,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,450,0.878360,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,465,0.775244,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,480,0.775244,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,495,0.775244,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,510,0.784448,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,525,0.784448,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,540,0.784448,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,555,0.784448,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,570,0.784448,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,585,0.819182,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,600,0.819182,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,615,0.819182,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,630,0.766635,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,645,0.766635,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,660,0.766635,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,675,0.766635,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,690,0.805427,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,705,0.805427,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,720,0.805427,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,735,0.805427,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,750,0.816708,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,765,0.816708,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,780,0.816708,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,795,0.816708,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,810,0.816708,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,825,0.846000,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,840,0.846000,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,855,0.846000,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,870,0.857578,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,885,0.857578,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,900,0.857578,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,915,0.857578,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,930,0.888948,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,945,0.888948,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,960,0.888948,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,975,0.888948,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,990,0.888948,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1005,0.918141,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1020,0.918141,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1035,0.918141,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1050,0.871630,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1065,0.871630,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1080,0.871630,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1095,0.871630,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1110,0.871630,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1125,0.871630,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1140,0.871630,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1155,0.871630,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1170,0.871630,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1185,0.871630,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1200,0.871630,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1215,0.871630,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1230,0.871630,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1245,0.871630,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1260,0.871630,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1275,0.871630,2026-03-04T14:57:22Z
east_midlands,motorway_dominant,holiday,1290,0.871630,2026-03-04T14:57:22Z
