pair_index,origin_lat,origin_lon,destination_lat,destination_lon,error,route_id,distance_km,duration_s,monetary_cost,emissions_kg,avg_speed_kmh,selected
0,51.4816,-3.1791,51.4545,-2.5879,,route_0,71.258,3918.37,82.17,114.564,65.47,True
0,51.4816,-3.1791,51.4545,-2.5879,,route_3,126.985,6787.42,147.77,207.151,67.35,False
0,51.4816,-3.1791,51.4545,-2.5879,,route_4,153.518,9034.24,176.33,243.109,61.17,False
