od_id,origin_lat,origin_lon,destination_lat,destination_lon,straight_line_km,distance_bin,profile_id,corpus_group,weight_time,weight_money,weight_co2,scenario_mode,weather_profile,weather_intensity,departure_time_utc,stochastic_enabled,stochastic_samples,search_budget,evidence_budget,world_count,certificate_threshold,tau_stop,max_alternatives,optimization_mode,ambiguity_index,candidate_probe_path_count,candidate_probe_corridor_family_count,candidate_probe_objective_spread,candidate_probe_nominal_margin,ambiguity_prior_source,ambiguity_prior_sample_count,origin_region_bucket,destination_region_bucket,corridor_bucket,od_ambiguity_index,candidate_probe_family_diversity,candidate_probe_engine_disagreement_prior,hard_case_prior,ambiguity_prior_nonzero,candidate_probe_toll_disagreement_rate,ambiguity_prior_support_count,trip_length_bin,seed,corpus_kind,row_overrides,od_ambiguity_source_count,od_ambiguity_source_mix,od_ambiguity_confidence,od_ambiguity_support_ratio,od_ambiguity_source_mix_count,od_ambiguity_source_entropy,od_ambiguity_prior_strength,od_ambiguity_family_density,od_ambiguity_margin_pressure,od_ambiguity_spread_pressure,od_ambiguity_toll_instability,ambiguity_budget_prior,ambiguity_budget_prior_gap,budget_prior_exceeds_raw,candidate_probe_path_sufficiency,candidate_probe_top2_gap_pressure
cardiff_bath_support_probe,51.4816,-3.1791,51.3811,-2.359,57.940726,30-100 km,ambiguity_shorthaul_cardiff_bath,ambiguity,,,,,,,,,,,,,,,,,0.16,3,2,0.16,0.3,"repo_local_geometry_backfill,historical_results_bootstrap",4,south,south,south_to_south|east_west,0.16,0.479167,0.12,0.08,True,0.0,4,30-100 km,20260322,,"{'profile_id': 'ambiguity_shorthaul_cardiff_bath', 'corpus_group': 'ambiguity', 'weight_time': '1.10', 'weight_money': '1.00', 'weight_co2': '1.40', 'scenario_mode': 'partial_sharing', 'weather_profile': 'clear', 'weather_intensity': '1.0', 'departure_time_utc': '2026-03-21T09:30:00Z', 'stochastic_enabled': 'true', 'stochastic_samples': '56', 'search_budget': '5', 'evidence_budget': '3', 'world_count': '80', 'certificate_threshold': '0.80', 'tau_stop': '0.020', 'max_alternatives': '8', 'optimization_mode': 'robust'}",1,"{""repo_local_geometry_backfill"":1}",0.35,0.18,1,0.10,0.16,0.05,0.12,0.08,0.0,0.16,0.0,False,0.285714,1.0
