"od_id","origin_lat","origin_lon","destination_lat","destination_lon","straight_line_km","distance_bin","profile_id","corpus_group","weight_time","weight_money","weight_co2","scenario_mode","weather_profile","weather_intensity","departure_time_utc","stochastic_enabled","stochastic_samples","search_budget","evidence_budget","world_count","certificate_threshold","tau_stop","max_alternatives","optimization_mode","ambiguity_index","candidate_probe_path_count","candidate_probe_corridor_family_count","candidate_probe_objective_spread","candidate_probe_nominal_margin","ambiguity_prior_source","ambiguity_prior_sample_count","origin_region_bucket","destination_region_bucket","corridor_bucket","od_ambiguity_index","candidate_probe_family_diversity","candidate_probe_engine_disagreement_prior","hard_case_prior","ambiguity_prior_nonzero","candidate_probe_toll_disagreement_rate","ambiguity_prior_support_count","trip_length_bin","seed","corpus_kind","row_overrides","od_ambiguity_source_count","od_ambiguity_source_mix","od_ambiguity_confidence","od_ambiguity_support_ratio","od_ambiguity_source_mix_count","od_ambiguity_source_entropy","od_ambiguity_prior_strength","od_ambiguity_family_density","od_ambiguity_margin_pressure","od_ambiguity_spread_pressure","od_ambiguity_toll_instability","ambiguity_budget_prior","ambiguity_budget_prior_gap","budget_prior_exceeds_raw","candidate_probe_path_sufficiency","candidate_probe_top2_gap_pressure","od_ambiguity_source_support","od_ambiguity_source_support_strength"
"london_birmingham_ambiguity","51.5074","-0.1278","52.4862","-1.8904","162.495841","100-250 km","ambiguity_capital_e","ambiguity","1.40","1.20","1.30","partial_sharing","clear","1.0","2026-03-21T15:00:00Z","true","80","7","3","100","0.84","0.012","12","robust","0.403029","14","11","0.0","0.936087","routing_graph_probe,historical_results_bootstrap","4","south","midlands","south_to_midlands|east_west","0.403029","0.882143","0.458077","0.492942","True","","3","","","","","2","{""historical_results_bootstrap"":4,""routing_graph_probe"":11}","0.810497","0.686842","2","0.836641","0.403029","0.785714","0.063913","0.0","0.0","0.492942","0.089913","True","1.0","1.0","{""historical_results_bootstrap"":0.740368,""routing_graph_probe"":0.72632}","0.733344"
