"od_id","origin_lat","origin_lon","destination_lat","destination_lon","straight_line_km","distance_bin","profile_id","corpus_group","weight_time","weight_money","weight_co2","scenario_mode","weather_profile","weather_intensity","departure_time_utc","stochastic_enabled","stochastic_samples","search_budget","evidence_budget","world_count","certificate_threshold","tau_stop","max_alternatives","optimization_mode","ambiguity_index","candidate_probe_path_count","candidate_probe_corridor_family_count","candidate_probe_objective_spread","candidate_probe_nominal_margin","ambiguity_prior_source","ambiguity_prior_sample_count","origin_region_bucket","destination_region_bucket","corridor_bucket","od_ambiguity_index","candidate_probe_family_diversity","candidate_probe_engine_disagreement_prior","hard_case_prior","ambiguity_prior_nonzero","candidate_probe_toll_disagreement_rate","ambiguity_prior_support_count","trip_length_bin","seed","corpus_kind","row_overrides","od_ambiguity_source_count","od_ambiguity_source_mix","od_ambiguity_confidence","od_ambiguity_support_ratio","od_ambiguity_source_mix_count","od_ambiguity_source_entropy","od_ambiguity_prior_strength","od_ambiguity_family_density","od_ambiguity_margin_pressure","od_ambiguity_spread_pressure","od_ambiguity_toll_instability","ambiguity_budget_prior","ambiguity_budget_prior_gap","budget_prior_exceeds_raw","candidate_probe_path_sufficiency","candidate_probe_top2_gap_pressure"
"birmingham_bristol","52.4862","-1.8904","51.4545","-2.5879","124.271124","100-250 km","ambiguity_midhaul_c","ambiguity","1.25","1.10","1.30","no_sharing","clear","1.0","2026-03-21T11:00:00Z","true","72","6","3","88","0.83","0.015","10","robust","0.26","4","1","0.26","1.0","repo_local_geometry_backfill,historical_results_bootstrap","8","midlands","south","midlands_to_south|diagonal","0.26","0.1375","0.362655","0.36199","True","0.0","4","","","","","2","{""historical_results_bootstrap"":8,""repo_local_geometry_backfill"":4}","0.8015","0.541737","2","0.918296","0.26","0.25","0.0","0.26","0.0","0.362655","0.102655","True","0.428571","1.0"
"cardiff_bath","51.4816","-3.1791","51.3811","-2.359","57.940726","30-100 km","ambiguity_shorthaul_cardiff_bath","ambiguity","","","","","","","","","","","","","","","","","0.41312","3","2","0.16","0.3","repo_local_geometry_backfill,historical_results_bootstrap","4","south","south","south_to_south|east_west","0.41312","0.479167","0.557692","0.56246","True","0.0","4","30-100 km","20260322","","{'profile_id': 'ambiguity_shorthaul_cardiff_bath', 'corpus_group': 'ambiguity', 'weight_time': '1.10', 'weight_money': '1.00', 'weight_co2': '1.40', 'scenario_mode': 'partial_sharing', 'weather_profile': 'clear', 'weather_intensity': '1.0', 'departure_time_utc': '2026-03-21T09:30:00Z', 'stochastic_enabled': 'true', 'stochastic_samples': '56', 'search_budget': '5', 'evidence_budget': '3', 'world_count': '80', 'certificate_threshold': '0.80', 'tau_stop': '0.020', 'max_alternatives': '8', 'optimization_mode': 'robust'}","2","{""historical_results_bootstrap"":4,""repo_local_geometry_backfill"":4}","0.747997","0.774106","2","1.0","0.41312","0.666667","0.7","0.16","0.0","0.56246","0.14934","True","0.285714","1.0"
"cardiff_bristol","51.4816","-3.1791","51.4545","-2.5879","41.062429","30-100 km","ambiguity_shorthaul_b","ambiguity","1.10","1.00","1.40","partial_sharing","clear","1.0","2026-03-21T09:30:00Z","true","56","5","3","80","0.80","0.020","8","robust","0.420932","10","3","0.5","0.010454","historical_results_bootstrap","8","south","south","south_to_south|east_west","0.420932","0.39","0.701919","0.692693","True","","4","","","","","1","{""historical_results_bootstrap"":8}","0.7515","0.484603","1","0.0","0.420932","0.3","0.989546","0.5","0.0","0.701919","0.280987","True","1.0","1.0"
"leeds_newcastle","53.8008","-1.5491","54.9783","-1.6178","131.00754","100-250 km","representative_north_east_g","representative","1.03","1.00","1.02","no_sharing","clear","1.0","2026-03-21T14:30:00Z","false","28","4","2","60","0.81","0.018","8","expected_value","0.01","6","2","0.0","1.0","historical_results_bootstrap","12","midlands","north","midlands_to_north|north_south","0.01","0.295833","0.335144","0.344476","True","","3","","","","","1","{""historical_results_bootstrap"":12}","0.7015","0.339603","1","0.0","0.01","0.333333","0.0","0.0","0.0","0.344476","0.334476","True","0.714286","1.0"
